ID,PersonID,working distance,Choice situation,drv_time,drv_cost,park_cost,pt_time,pt_cost,pt_wait,rhs_time,rhs_cost,rhs_wait,bs_time,bs_cost,bs_walk,walk_time,bic_time,bicpt_bic_time,bicpt_time,bicpt_cost,bicpt_wait,drpt_drv_time,drpt_drv_cost,drpt_park_cost,drpt_time,drpt_cost,drpt_wait,rhspt_time,rhspt_cost,rhspt_wait,rhspt_rhs_time,rhspt_rhs_cost,rhspt_rhs_wait,bspt_time,bspt_cost,bspt_wait,bspt_bs_time,bspt_bs_cost,bspt_bs_walk,ptrs_time,ptrs_cost,ptrs_wait,ptrs_rhs_time,ptrs_rhs_cost,ptrs_rhs_wait,ptbs_time,ptbs_cost,ptbs_wait,ptbs_bs_time,ptbs_bs_cost,ptbs_bs_walk,bpr_time,bpr_cost,bpr_wait,bpr_rhs_time,bpr_rhs_cost,bpr_rhs_wait,bpr_bic_time,dpr_time,dpr_cost,dpr_wait,dpr_rhs_time,dpr_rhs_cost,dpr_rhs_wait,dpr_drv_time,dpr_drv_cost,dpr_park_cost,bspr_time,bspr_cost,bspr_wait,bspr_rhs_time,bspr_rhs_cost,bspr_rhs_wait,bspr_bs_time,bspr_bs_cost,bspr_bs_walk,rpr_time,rpr_cost,rpr_wait,rpr_rhs_time,rpr_rhs_cost,rpr_rhs_wait,rpr_rhs2_time,rpr_rhs2_cost,rpr_rhs2_wait,bpbs_time,bpbs_cost,bpbs_wait,bpbs_bs_time,bpbs_bs_cost,bpbs_bs_walk,bpbs_bic_time,dpbs_time,dpbs_cost,dpbs_wait,dpbs_bs_time,dpbs_bs_cost,dpbs_bs_walk,dpbs_drv_time,dpbs_drv_cost,dpbs_drv_park,rpbs_time,rpbs_cost,rpbs_wait,rpbs_bs_time,rpbs_bs_cost,rpbs_bs_walk,rpbs_rhs_time,rpbs_rhs_cost,rpbs_rhs_wait,bspbs_time,bspbs_cost,bspbs_wait,bspbs_bs1_time,bspbs_bs1_cost,bspbs_bs1_walk,bspbs_bs2_time,bspbs_bs2_cost,bspbs_bs2_walk,Block,SP distance (km),scenario,av_Bic_PT,av_Drv_PT,av_RHS_PT,av_BS_PT,av_PT_RHS,av_PT_BS,av_Bic_PT_RHS,av_Drv_PT_RHS,av_BS_PT_RHS,av_RHS_PT_RHS,av_Bic_PT_BS,av_Drv_PT_BS,av_RHS_PT_BS,av_BS_PT_BS,av_Drv_PT.1,av_Drv_PT_BS.1,index,rounds,experiment,av_Bic,av_PT,av_RHS,av_BS,av_Drv,av_Walk,choice,leisure,shopping,working,distance
13937,1000101,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.55,3.3,15,5.092533,12.395,5,10.4,20.475,3.3,15,6.659467,14.874,8,5.893333,1.404,15,20.475,3.3,15,6.659467,14.874,5,13,3.25,8,17.55,3.3,10,5.092533,12.395,2,5.092533,12.395,8,10.53,3.3,5,7.8,3.25,8,7.8,20.475,3.3,15,13,3.25,8,4.506667,0.936,15,20.475,3.3,15,13,3.25,8,5.092533,14.874,5,17.55,3.3,5,7.8,3.25,8,7.8,3.25,2,3,13,3,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,3,1,0,0,0,0,0,0,10,0,1,0,13
13938,1000101,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8,14.04,3.3,10,5.893333,0.936,10,27.3,3.3,15,23.4,3.3,10,5.092533,12.395,8,23.4,3.3,10,10.4,3.25,5,27.3,3.3,15,6.659467,12.395,5,23.4,3.3,10,10.4,3.25,5,17.55,3.3,15,5.092533,12.395,5,10.4,20.475,3.3,15,6.659467,14.874,8,5.893333,1.404,15,20.475,3.3,15,6.659467,14.874,5,13,3.25,8,17.55,3.3,10,5.092533,12.395,2,5.092533,12.395,8,10.53,3.3,5,7.8,3.25,8,7.8,20.475,3.3,15,13,3.25,8,4.506667,0.936,15,20.475,3.3,15,13,3.25,8,5.092533,14.874,5,17.55,3.3,5,7.8,3.25,8,7.8,3.25,2,3,13,3,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,2,2,1,0,0,0,0,0,0,12,0,1,0,13
13939,1000101,2,2,22.53333,4.68,10,17.55,3.3,10,33.29733,32.97,5,39,3.25,2,234,39,7.8,14.04,3.3,10,5.893333,0.936,10,27.3,3.3,15,23.4,3.3,10,5.092533,12.395,8,23.4,3.3,10,10.4,3.25,5,27.3,3.3,15,6.659467,12.395,5,23.4,3.3,10,10.4,3.25,5,17.55,3.3,15,5.092533,12.395,5,10.4,20.475,3.3,15,6.659467,14.874,8,5.893333,1.404,15,20.475,3.3,15,6.659467,14.874,5,13,3.25,8,17.55,3.3,10,5.092533,12.395,2,5.092533,12.395,8,10.53,3.3,5,7.8,3.25,8,7.8,20.475,3.3,15,13,3.25,8,4.506667,0.936,15,20.475,3.3,15,13,3.25,8,5.092533,14.874,5,17.55,3.3,5,7.8,3.25,8,7.8,3.25,2,3,13,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,1,1,0,0,2,0,1,0,13
13940,1000101,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.475,3.3,15,5.092533,14.874,5,13,20.475,3.3,15,6.659467,14.874,8,5.893333,0.936,15,17.55,3.3,10,5.092533,12.395,5,10.4,3.25,5,17.55,3.3,15,6.659467,12.395,5,5.092533,14.874,5,17.55,3.3,15,10.4,3.25,5,7.8,20.475,3.3,15,13,3.25,8,4.506667,0.936,15,20.475,3.3,15,13,3.25,8,5.092533,14.874,8,10.53,3.3,5,13,3.25,2,13,3.25,2,3,13,3,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,4,3,2,0,0,0,0,0,0,9,0,1,0,13
13941,1000101,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8,23.4,3.3,5,5.893333,0.468,5,14.04,3.3,10,27.3,3.3,15,5.092533,14.874,5,14.04,3.3,15,10.4,3.25,2,27.3,3.3,15,5.092533,14.874,5,14.04,3.3,5,7.8,3.25,2,20.475,3.3,15,5.092533,14.874,5,13,20.475,3.3,15,6.659467,14.874,8,5.893333,0.936,15,17.55,3.3,10,5.092533,12.395,5,10.4,3.25,5,17.55,3.3,15,6.659467,12.395,5,5.092533,14.874,5,17.55,3.3,15,10.4,3.25,5,7.8,20.475,3.3,15,13,3.25,8,4.506667,0.936,15,20.475,3.3,15,13,3.25,8,5.092533,14.874,8,10.53,3.3,5,13,3.25,2,13,3.25,2,3,13,3,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,5,2,2,0,0,0,0,0,0,7,0,1,0,13
13942,1000101,2,3,29.46667,4.68,10,17.55,3.3,10,25.46267,32.97,5,52,3.25,5,234,39,7.8,23.4,3.3,5,5.893333,0.468,5,14.04,3.3,10,27.3,3.3,15,5.092533,14.874,5,14.04,3.3,15,10.4,3.25,2,27.3,3.3,15,5.092533,14.874,5,14.04,3.3,5,7.8,3.25,2,20.475,3.3,15,5.092533,14.874,5,13,20.475,3.3,15,6.659467,14.874,8,5.893333,0.936,15,17.55,3.3,10,5.092533,12.395,5,10.4,3.25,5,17.55,3.3,15,6.659467,12.395,5,5.092533,14.874,5,17.55,3.3,15,10.4,3.25,5,7.8,20.475,3.3,15,13,3.25,8,4.506667,0.936,15,20.475,3.3,15,13,3.25,8,5.092533,14.874,8,10.53,3.3,5,13,3.25,2,13,3.25,2,3,13,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,2,0,1,1,1,0,0,2,0,1,0,13
13943,1000101,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.55,3.3,10,3.917333,14.874,2,7.8,10.53,3.3,5,3.917333,9.916,2,5.893333,0.468,5,10.53,3.3,5,3.917333,9.916,8,7.8,3.25,2,10.53,3.3,15,6.659467,9.916,8,6.659467,9.916,2,20.475,3.3,5,7.8,3.25,2,13,10.53,3.3,5,7.8,3.25,2,3.466667,1.404,5,10.53,3.3,5,7.8,3.25,2,6.659467,9.916,8,10.53,3.3,15,13,3.25,5,13,3.25,8,3,13,3,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,7,3,3,0,0,0,0,0,0,10,0,1,0,13
13944,1000101,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4,27.3,3.3,15,3.466667,1.404,10,23.4,3.3,10,23.4,3.3,5,3.917333,14.874,2,27.3,3.3,15,13,3.25,5,14.04,3.3,5,6.659467,9.916,2,27.3,3.3,15,10.4,3.25,8,17.55,3.3,10,3.917333,14.874,2,7.8,10.53,3.3,5,3.917333,9.916,2,5.893333,0.468,5,10.53,3.3,5,3.917333,9.916,8,7.8,3.25,2,10.53,3.3,15,6.659467,9.916,8,6.659467,9.916,2,20.475,3.3,5,7.8,3.25,2,13,10.53,3.3,5,7.8,3.25,2,3.466667,1.404,5,10.53,3.3,5,7.8,3.25,2,6.659467,9.916,8,10.53,3.3,15,13,3.25,5,13,3.25,8,3,13,3,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,8,2,3,0,0,0,0,0,0,7,0,1,0,13
13945,1000101,2,4,17.33333,2.34,15,34.125,3.3,15,33.29733,21.98,8,65,3.25,2,156,65,10.4,27.3,3.3,15,3.466667,1.404,10,23.4,3.3,10,23.4,3.3,5,3.917333,14.874,2,27.3,3.3,15,13,3.25,5,14.04,3.3,5,6.659467,9.916,2,27.3,3.3,15,10.4,3.25,8,17.55,3.3,10,3.917333,14.874,2,7.8,10.53,3.3,5,3.917333,9.916,2,5.893333,0.468,5,10.53,3.3,5,3.917333,9.916,8,7.8,3.25,2,10.53,3.3,15,6.659467,9.916,8,6.659467,9.916,2,20.475,3.3,5,7.8,3.25,2,13,10.53,3.3,5,7.8,3.25,2,3.466667,1.404,5,10.53,3.3,5,7.8,3.25,2,6.659467,9.916,8,10.53,3.3,15,13,3.25,5,13,3.25,8,3,13,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,3,0,1,1,1,0,0,7,0,1,0,13
13946,1000101,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.53,3.3,5,6.659467,9.916,2,7.8,20.475,3.3,15,5.092533,14.874,8,4.506667,0.936,15,20.475,3.3,15,5.092533,14.874,5,13,3.25,8,20.475,3.3,10,6.659467,9.916,5,5.092533,14.874,5,17.55,3.3,10,13,3.25,8,7.8,17.55,3.3,10,10.4,3.25,5,4.506667,1.404,10,17.55,3.3,10,10.4,3.25,5,5.092533,12.395,5,10.53,3.3,15,7.8,3.25,8,7.8,3.25,2,3,13,3,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,10,3,4,0,0,0,0,0,0,9,0,1,0,13
13947,1000101,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14.04,3.3,10,4.506667,0.936,15,27.3,3.3,15,27.3,3.3,15,6.659467,12.395,5,27.3,3.3,5,7.8,3.25,2,14.04,3.3,5,3.917333,9.916,8,14.04,3.3,5,13,3.25,2,10.53,3.3,5,6.659467,9.916,2,7.8,20.475,3.3,15,5.092533,14.874,8,4.506667,0.936,15,20.475,3.3,15,5.092533,14.874,5,13,3.25,8,20.475,3.3,10,6.659467,9.916,5,5.092533,14.874,5,17.55,3.3,10,13,3.25,8,7.8,17.55,3.3,10,10.4,3.25,5,4.506667,1.404,10,17.55,3.3,10,10.4,3.25,5,5.092533,12.395,5,10.53,3.3,15,7.8,3.25,8,7.8,3.25,2,3,13,3,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,11,2,4,0,0,0,0,0,0,5,0,1,0,13
13948,1000101,2,11,17.33333,7.02,5,29.25,3.3,5,25.46267,27.475,5,39,3.25,8,195,52,13,14.04,3.3,10,4.506667,0.936,15,27.3,3.3,15,27.3,3.3,15,6.659467,12.395,5,27.3,3.3,5,7.8,3.25,2,14.04,3.3,5,3.917333,9.916,8,14.04,3.3,5,13,3.25,2,10.53,3.3,5,6.659467,9.916,2,7.8,20.475,3.3,15,5.092533,14.874,8,4.506667,0.936,15,20.475,3.3,15,5.092533,14.874,5,13,3.25,8,20.475,3.3,10,6.659467,9.916,5,5.092533,14.874,5,17.55,3.3,10,13,3.25,8,7.8,17.55,3.3,10,10.4,3.25,5,4.506667,1.404,10,17.55,3.3,10,10.4,3.25,5,5.092533,12.395,5,10.53,3.3,15,7.8,3.25,8,7.8,3.25,2,3,13,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,1,4,0,1,1,1,0,0,19,0,1,0,13
13949,1000101,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,4.2,3.3,15,0.533333333,0.072,15,2.16,3.3,10,2.16,3.3,5,1.024533333,7.364,8,4.2,3.3,10,2,3.25,8,3.6,3.3,10,0.602666667,11.046,2,4.2,3.3,10,2,3.25,8,1.62,3.3,5,0.602666667,11.046,2,1.2,1.62,3.3,5,1.024533333,7.364,2,0.533333333,0.216,5,1.62,3.3,5,1.024533333,7.364,2,1.2,3.25,2,1.62,3.3,5,1.024533333,7.364,5,0.602666667,7.364,8,1.62,3.3,15,2,3.25,2,2,1.62,3.3,5,1.2,3.25,2,0.533333333,0.072,10,1.62,3.3,5,1.2,3.25,2,1.024533333,7.364,2,3.15,3.3,15,1.6,3.25,8,1.2,3.25,5,1,2,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,5,0,0,1,2
13950,1000101,2,1,3.466666667,0.72,15,5.25,3.3,15,5.122666667,9.22,2,10,3.25,2,24,10,1.6,4.2,3.3,15,0.533333333,0.072,15,2.16,3.3,10,2.16,3.3,5,1.024533333,7.364,8,4.2,3.3,10,2,3.25,8,3.6,3.3,10,0.602666667,11.046,2,4.2,3.3,10,2,3.25,8,1.62,3.3,5,0.602666667,11.046,2,1.2,1.62,3.3,5,1.024533333,7.364,2,0.533333333,0.216,5,1.62,3.3,5,1.024533333,7.364,2,1.2,3.25,2,1.62,3.3,5,1.024533333,7.364,5,0.602666667,7.364,8,1.62,3.3,15,2,3.25,2,2,1.62,3.3,5,1.2,3.25,2,0.533333333,0.072,10,1.62,3.3,5,1.2,3.25,2,1.024533333,7.364,2,3.15,3.3,15,1.6,3.25,8,1.2,3.25,5,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,1,1,0,1,5,0,0,1,2
13951,1000101,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,3.6,3.3,10,0.693333333,0.216,10,3.6,3.3,10,3.6,3.3,10,0.602666667,9.205,8,3.6,3.3,5,1.2,3.25,8,3.6,3.3,10,1.024533333,7.364,2,3.6,3.3,15,1.6,3.25,5,2.7,3.3,10,0.602666667,9.205,8,1.6,3.15,3.3,15,0.783466667,11.046,8,0.693333333,0.144,15,2.7,3.3,10,0.602666667,9.205,2,1.6,3.25,5,1.62,3.3,5,0.783466667,9.205,5,1.024533333,7.364,2,1.62,3.3,5,1.2,3.25,8,1.6,2.7,3.3,10,1.6,3.25,5,0.906666667,0.216,5,2.7,3.3,10,1.6,3.25,5,0.602666667,7.364,8,2.7,3.3,5,2,3.25,8,2,3.25,2,1,2,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,5,2,2,0,0,0,0,0,0,5,0,0,1,2
13952,1000101,2,7,2.666666667,1.08,5,4.5,3.3,5,3.917333333,11.525,8,6,3.25,2,30,8,1.6,3.6,3.3,10,0.693333333,0.216,10,3.6,3.3,10,3.6,3.3,10,0.602666667,9.205,8,3.6,3.3,5,1.2,3.25,8,3.6,3.3,10,1.024533333,7.364,2,3.6,3.3,15,1.6,3.25,5,2.7,3.3,10,0.602666667,9.205,8,1.6,3.15,3.3,15,0.783466667,11.046,8,0.693333333,0.144,15,2.7,3.3,10,0.602666667,9.205,2,1.6,3.25,5,1.62,3.3,5,0.783466667,9.205,5,1.024533333,7.364,2,1.62,3.3,5,1.2,3.25,8,1.6,2.7,3.3,10,1.6,3.25,5,0.906666667,0.216,5,2.7,3.3,10,1.6,3.25,5,0.602666667,7.364,8,2.7,3.3,5,2,3.25,8,2,3.25,2,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,1,2,0,1,1,1,0,1,14,0,0,1,2
13953,1000101,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,2.16,3.3,5,0.906666667,0.216,5,2.16,3.3,5,4.2,3.3,15,0.783466667,11.046,5,2.16,3.3,5,1.2,3.25,2,4.2,3.3,15,0.783466667,11.046,5,3.6,3.3,10,1.6,3.25,5,3.15,3.3,15,1.024533333,11.046,5,2,2.7,3.3,10,0.783466667,9.205,5,0.693333333,0.144,10,3.15,3.3,15,1.024533333,11.046,8,2,3.25,8,3.15,3.3,15,0.602666667,7.364,8,1.024533333,11.046,5,2.7,3.3,10,1.6,3.25,5,1.6,3.15,3.3,15,2,3.25,8,0.906666667,0.144,15,3.15,3.3,15,2,3.25,8,1.024533333,11.046,8,2.7,3.3,10,1.6,3.25,5,1.6,3.25,5,1,2,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,8,2,3,0,0,0,0,0,0,17,0,0,1,2
13954,1000101,2,9,3.466666667,0.72,10,2.7,3.3,5,5.122666667,13.83,8,8,3.25,5,36,6,1.2,2.16,3.3,5,0.906666667,0.216,5,2.16,3.3,5,4.2,3.3,15,0.783466667,11.046,5,2.16,3.3,5,1.2,3.25,2,4.2,3.3,15,0.783466667,11.046,5,3.6,3.3,10,1.6,3.25,5,3.15,3.3,15,1.024533333,11.046,5,2,2.7,3.3,10,0.783466667,9.205,5,0.693333333,0.144,10,3.15,3.3,15,1.024533333,11.046,8,2,3.25,8,3.15,3.3,15,0.602666667,7.364,8,1.024533333,11.046,5,2.7,3.3,10,1.6,3.25,5,1.6,3.15,3.3,15,2,3.25,8,0.906666667,0.144,15,3.15,3.3,15,2,3.25,8,1.024533333,11.046,8,2.7,3.3,10,1.6,3.25,5,1.6,3.25,5,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,1,3,0,1,1,1,0,1,19,0,0,1,2
13955,1000101,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.16,3.3,5,0.693333333,0.144,10,4.2,3.3,15,4.2,3.3,15,0.783466667,9.205,5,3.6,3.3,10,1.6,3.25,5,4.2,3.3,15,1.024533333,9.205,5,3.6,3.3,5,1.2,3.25,5,3.15,3.3,15,0.783466667,9.205,5,2,2.7,3.3,10,0.602666667,9.205,5,0.693333333,0.072,10,3.15,3.3,15,0.783466667,11.046,5,2,3.25,8,2.7,3.3,15,0.602666667,9.205,2,0.783466667,9.205,5,3.15,3.3,10,1.6,3.25,5,1.2,3.15,3.3,15,2,3.25,8,0.693333333,0.144,15,3.15,3.3,15,2,3.25,8,0.783466667,9.205,5,2.7,3.3,10,1.2,3.25,2,1.6,3.25,5,1,2,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,11,2,4,0,0,0,0,0,0,5,0,0,1,2
13956,1000101,2,10,4.533333333,0.36,5,2.7,3.3,10,3.917333333,13.83,5,8,3.25,5,36,6,2,2.16,3.3,5,0.693333333,0.144,10,4.2,3.3,15,4.2,3.3,15,0.783466667,9.205,5,3.6,3.3,10,1.6,3.25,5,4.2,3.3,15,1.024533333,9.205,5,3.6,3.3,5,1.2,3.25,5,3.15,3.3,15,0.783466667,9.205,5,2,2.7,3.3,10,0.602666667,9.205,5,0.693333333,0.072,10,3.15,3.3,15,0.783466667,11.046,5,2,3.25,8,2.7,3.3,15,0.602666667,9.205,2,0.783466667,9.205,5,3.15,3.3,10,1.6,3.25,5,1.2,3.15,3.3,15,2,3.25,8,0.693333333,0.144,15,3.15,3.3,15,2,3.25,8,0.783466667,9.205,5,2.7,3.3,10,1.2,3.25,2,1.6,3.25,5,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,1,4,0,1,1,1,0,1,19,0,0,1,2
338,1000102,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6,3.3,5,4.098133,8.756,2,4.8,10.8,3.3,10,3.133867,10.945,5,2.133333,0.288,10,6.48,3.3,5,2.410667,8.756,8,4.8,3.25,2,6.48,3.3,5,3.133867,8.756,2,2.410667,8.756,8,6.48,3.3,5,4.8,3.25,8,8,10.8,3.3,10,6.4,3.25,5,2.133333,0.288,10,6.48,3.3,5,4.8,3.25,2,4.098133,8.756,2,6.48,3.3,15,4.8,3.25,5,8,3.25,2,2,8,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,3,1,0,0,0,0,0,0,10,0,1,0,8
339,1000102,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,16.8,3.3,15,3.626667,0.288,10,14.4,3.3,10,14.4,3.3,10,3.133867,10.945,8,8.64,3.3,15,8,3.25,2,8.64,3.3,5,4.098133,8.756,8,8.64,3.3,10,4.8,3.25,8,12.6,3.3,5,4.098133,8.756,2,4.8,10.8,3.3,10,3.133867,10.945,5,2.133333,0.288,10,6.48,3.3,5,2.410667,8.756,8,4.8,3.25,2,6.48,3.3,5,3.133867,8.756,2,2.410667,8.756,8,6.48,3.3,5,4.8,3.25,8,8,10.8,3.3,10,6.4,3.25,5,2.133333,0.288,10,6.48,3.3,5,4.8,3.25,2,4.098133,8.756,2,6.48,3.3,15,4.8,3.25,5,8,3.25,2,2,8,2,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2,2,1,0,0,0,0,0,0,1,0,1,0,8
340,1000102,1,1,10.66667,1.44,15,21,3.3,10,12.05333,20.225,2,40,3.25,2,96,40,6.4,16.8,3.3,15,3.626667,0.288,10,14.4,3.3,10,14.4,3.3,10,3.133867,10.945,8,8.64,3.3,15,8,3.25,2,8.64,3.3,5,4.098133,8.756,8,8.64,3.3,10,4.8,3.25,8,12.6,3.3,5,4.098133,8.756,2,4.8,10.8,3.3,10,3.133867,10.945,5,2.133333,0.288,10,6.48,3.3,5,2.410667,8.756,8,4.8,3.25,2,6.48,3.3,5,3.133867,8.756,2,2.410667,8.756,8,6.48,3.3,5,4.8,3.25,8,8,10.8,3.3,10,6.4,3.25,5,2.133333,0.288,10,6.48,3.3,5,4.8,3.25,2,4.098133,8.756,2,6.48,3.3,15,4.8,3.25,5,8,3.25,2,2,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1,0,1,0,0,2,0,1,0,8
341,1000102,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6,3.3,15,3.133867,13.134,5,8,12.6,3.3,15,4.098133,13.134,8,3.626667,0.576,15,12.6,3.3,15,4.098133,13.134,5,8,3.25,8,10.8,3.3,15,2.410667,13.134,8,3.133867,13.134,5,10.8,3.3,10,6.4,3.25,8,4.8,12.6,3.3,15,8,3.25,8,3.626667,0.576,15,12.6,3.3,15,8,3.25,8,3.133867,13.134,5,10.8,3.3,10,8,3.25,8,6.4,3.25,5,2,8,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,3,2,0,0,0,0,0,0,18,0,1,0,8
342,1000102,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,8.64,3.3,10,2.773333,0.576,15,16.8,3.3,15,16.8,3.3,15,4.098133,10.945,5,14.4,3.3,10,6.4,3.25,5,16.8,3.3,15,3.133867,10.945,5,8.64,3.3,5,4.8,3.25,2,12.6,3.3,15,3.133867,13.134,5,8,12.6,3.3,15,4.098133,13.134,8,3.626667,0.576,15,12.6,3.3,15,4.098133,13.134,5,8,3.25,8,10.8,3.3,15,2.410667,13.134,8,3.133867,13.134,5,10.8,3.3,10,6.4,3.25,8,4.8,12.6,3.3,15,8,3.25,8,3.626667,0.576,15,12.6,3.3,15,8,3.25,8,3.133867,13.134,5,10.8,3.3,10,8,3.25,8,6.4,3.25,5,2,8,2,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,5,2,2,0,0,0,0,0,0,12,0,1,0,8
343,1000102,1,2,10.66667,4.32,5,10.8,3.3,5,15.66933,24.27,5,32,3.25,5,144,24,4.8,8.64,3.3,10,2.773333,0.576,15,16.8,3.3,15,16.8,3.3,15,4.098133,10.945,5,14.4,3.3,10,6.4,3.25,5,16.8,3.3,15,3.133867,10.945,5,8.64,3.3,5,4.8,3.25,2,12.6,3.3,15,3.133867,13.134,5,8,12.6,3.3,15,4.098133,13.134,8,3.626667,0.576,15,12.6,3.3,15,4.098133,13.134,5,8,3.25,8,10.8,3.3,15,2.410667,13.134,8,3.133867,13.134,5,10.8,3.3,10,6.4,3.25,8,4.8,12.6,3.3,15,8,3.25,8,3.626667,0.576,15,12.6,3.3,15,8,3.25,8,3.133867,13.134,5,10.8,3.3,10,8,3.25,8,6.4,3.25,5,2,8,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,1,2,1,1,0,1,0,0,2,0,1,0,8
344,1000102,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8,3.3,15,4.098133,10.945,5,8,10.8,3.3,10,3.133867,10.945,5,2.773333,0.864,10,12.6,3.3,15,3.133867,13.134,5,8,3.25,8,12.6,3.3,15,4.098133,10.945,2,3.133867,10.945,5,10.8,3.3,10,6.4,3.25,8,4.8,12.6,3.3,15,8,3.25,8,2.773333,0.576,15,12.6,3.3,15,8,3.25,8,3.133867,13.134,5,10.8,3.3,10,6.4,3.25,5,6.4,3.25,5,2,8,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,7,3,3,0,0,0,0,0,0,18,0,1,0,8
345,1000102,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8.64,3.3,5,2.773333,0.576,15,16.8,3.3,15,16.8,3.3,15,3.133867,13.134,5,14.4,3.3,10,6.4,3.25,5,14.4,3.3,10,4.098133,8.756,8,8.64,3.3,10,8,3.25,2,10.8,3.3,15,4.098133,10.945,5,8,10.8,3.3,10,3.133867,10.945,5,2.773333,0.864,10,12.6,3.3,15,3.133867,13.134,5,8,3.25,8,12.6,3.3,15,4.098133,10.945,2,3.133867,10.945,5,10.8,3.3,10,6.4,3.25,8,4.8,12.6,3.3,15,8,3.25,8,2.773333,0.576,15,12.6,3.3,15,8,3.25,8,3.133867,13.134,5,10.8,3.3,10,6.4,3.25,5,6.4,3.25,5,2,8,2,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,8,2,3,0,0,0,0,0,0,18,0,1,0,8
